"text","timestamp"
"Tanto que também vai ter atendimento veterinário para os pets.","2023-08-25T14:16:26.000Z"
"@prefeiturademacapa quando vão resolver o problema do site? Ninguém responde as mensagens","2023-08-25T15:22:03.000Z"
"@prefeiturademacapa sobre a ULTRASONOGRAFIA é preciso de encaminhamento médico?","2023-08-25T17:01:40.000Z"
"@prefeiturademacapa , alunos de curso tec.enf. podem participar da ação?","2023-08-25T18:23:40.000Z"
"Essas consultas e exames são em livre demanda ou vai ter uma certa quantidade de atendimento?","2023-08-25T20:22:09.000Z"
"Vai ter exame de PSA?","2023-08-25T22:16:28.000Z"
"Vai ter oftalmologista","2023-08-25T22:41:07.000Z"
"@myahthais @joaquina.santos.562 @tailynnesilva @jaqueline_sn","2023-08-26T01:35:02.000Z"
"Prefeito @dr.furlan quando os profissionais da educação municipal terão o decreto de estabilidade e a progressão referente ao estágio probatório? Isso está muitíssimo atrasado, uma falta de comprometimento.","2023-08-26T09:33:43.000Z"
"Ação necessária!! ❤❤❤❤❤","2023-08-26T10:55:45.000Z"
"😍","2023-08-26T11:55:09.000Z"
"Boa noite! Uma informação pf, em qual posto tomar a vacina bivalente/covid @prefeiturademacapa","2023-08-22T01:04:22.000Z"
"Já estão ofertando a vacina bivalente para os maiores de 17 anos? @prefeiturademacapa","2023-08-22T01:08:29.000Z"
"Alô prefeitão o pagamento da bolsa dos estagiários da Semed está atrasado 😢","2023-08-22T03:05:16.000Z"
"@dr.furlan nosso pagamento da bolsa dos estagiários da Semed está atrasado, aumente o valor da bolsa tbm","2023-08-22T03:06:12.000Z"
"@abrantessjosy Olá, Josy! Sim, a vacina está disponível em todas as UBSs","2023-08-22T11:48:11.000Z"
"@prefeiturademacapa  Uma informação, onde está fazendo teste para COVID?","2023-08-22T13:28:56.000Z"
"@sheylad01 Olá, Sheyla! O teste está disponível em todas as UBSs. Em casos sintomáticos você deve procurar as 4 unidades de Urgência e Emergência: UBSs Perpétuo Socorro (24h), Marcelo Cândia, Marabaixo e Pedro Barros (1h)","2023-08-22T13:49:34.000Z"
"@abrantessjosy obrigada","2023-08-22T13:55:34.000Z"
"Se for igual a que teve aqui na escola Lúcia Neves Deniur, era 08 horas da manhã, chegaram 09 e 09:30 foram embora!Enfim... 😢","2023-08-22T14:29:02.000Z"
"👏👏👏👏 trabalho importante!","2023-08-23T15:11:37.000Z"
"@brunossnascimento Demais 🥳","2023-08-23T15:16:27.000Z"
"Muito bom! Parabéns!","2023-08-23T15:18:10.000Z"
"👏👏👏👏👏","2023-08-23T15:19:52.000Z"
"@suellenfsouzaa 💖🥰","2023-08-23T15:44:48.000Z"
"@ana.lvaz Agradecemos o carinho, Ana ❣️","2023-08-23T15:44:59.000Z"
"👏👏👏👏👏👏Macapá tá diferente 👏🏾👏🏾👏🏾👏🏾","2023-08-23T17:30:02.000Z"
"👏👏👏👏","2023-08-23T18:36:06.000Z"
"👏👏👏","2023-08-23T23:23:38.000Z"
"❤️","2023-08-24T01:07:05.000Z"
"@fisiokarenlacerda 😍❤️","2023-08-24T11:48:34.000Z"
"@_oliveirac8 😍❤️","2023-08-24T11:48:38.000Z"
"@sarareiarthur2008 🤩","2023-08-24T11:48:42.000Z"
"@nazare.leal ❤️❤️❤️","2023-08-24T11:48:47.000Z"
"Trabalho excelente 👏👏","2023-08-24T17:13:35.000Z"
"Alo prefeitura! A equipe que realizou este trabalho ainda não recebeu o seu pagamento. É chocante ver que pessoas que trabalham honestamente precisam fazer escândalo para receber o que lhes é devido. Por trás da realização desse vídeo há uma equipe com motoristas, fotógrafos, ajudantes, videomakers etc que tem suas famílias para sustentar.
O próprio poder público normalizou o calote, e isso dentro de uma capital. Me pergunto onde estamos indo parar. 
Macapá tá diferente, SÓ QUE NÃO!!","2023-09-20T11:08:34.000Z"
"👏👏👏👏","2023-08-21T13:19:41.000Z"
"Bom dia ❤️eu gostaria de saber onde está a carreta da prefeitura onde as mulheres fazem ultrassom?","2023-08-21T13:36:32.000Z"
"👏👏👏cidade de macapa está um exemplo de infraestrutura e limpeza,a população agradece a toda equipe da prefeitura que estão trabalhando muito,prefeitos que já passaram por aí nunca fez nada.esperamos que esse trabalho seja por muitos outros que vier depois desse.Era pra ser uma vaga d prefeito vitalício com esse prefeito.kkkkk.so assim a cidade vai pra frente.👏👏👏👏👏👏parabéns","2023-08-21T14:02:18.000Z"
"@cardosoregeane vai em um Ubs marcar mana","2023-08-21T14:40:45.000Z"
"Que Deus abençoe no futuro governador","2023-08-21T14:41:24.000Z"
"Gestão comprometida em melhorar a vida de todos 👏👏","2023-08-21T15:13:42.000Z"
"👏👏👏","2023-08-21T15:14:20.000Z"
"👏👏👏","2023-08-21T15:15:00.000Z"
"👏🏽👏🏽👏🏽👏🏽","2023-08-21T15:15:22.000Z"
"Prefeitão mostrando como faz a diferencia 👏👏","2023-08-21T15:19:00.000Z"
"👏🏻👏🏻👏🏻👏🏻","2023-08-21T15:23:12.000Z"
"👏🏻👏🏻👏🏻👏🏻","2023-08-21T15:23:27.000Z"
"Macapá tá diferente!! Parabéns prefeito 👏🏻👏🏻👏🏻","2023-08-21T15:23:59.000Z"
"👏👏👏👏","2023-08-21T15:31:18.000Z"
"Macapá ta diferente 😍","2023-08-21T15:34:32.000Z"
"❤️🙌","2023-08-21T15:38:21.000Z"
"Quem sabe e quer fazer, faz… Gestão @dr.furlan tudo está diferente 👏👏","2023-08-21T15:43:28.000Z"
"Show gestão Furlan a melhor de todos os tempos 👏❤️","2023-08-21T16:08:21.000Z"
"Enquanto o governo do Amapá com propaganda no insta contando mentira 😂 o prefeitao mostrando como se faz em Macapá o Sr não e um prefeito e um professor😂😂😂","2023-08-21T16:16:20.000Z"
"@renatasout0 ❤️😍","2023-08-21T16:18:17.000Z"
"@brunossnascimento 💚","2023-08-21T16:18:20.000Z"
"@wendel.mg 🥰","2023-08-21T16:18:24.000Z"
"@tammylly ❤️","2023-08-21T16:18:28.000Z"
"@elizane_rangel 🤩","2023-08-21T16:18:32.000Z"
"@adrianapiresz 💚","2023-08-21T16:18:35.000Z"
"@cardosoregeane Olá, Regeane! A Carreta da Mulher está localizada na Praça Floriano Peixoto. O agendamento de ultrassonografia está disponível na UBS Perpétuo Socorro e no Papaleo Paes 🫡","2023-08-21T16:19:49.000Z"
"@fernandamnoliveira Tá diferente demais 💖","2023-08-21T16:19:56.000Z"
"@wendel.mg ❤️","2023-08-21T16:20:00.000Z"
"@maylakcarvalho Tá diferente demais 💖","2023-08-21T16:20:14.000Z"
"@miguel_fingerboard Macapá tá diferente demais ❤️ Ficamos felizes com seu feedback, Miguel","2023-08-21T16:20:40.000Z"
"@pholiveira07 💚","2023-08-21T16:20:45.000Z"
"@anailce_rubia 🤩","2023-08-21T16:20:50.000Z"
"@iracema_77 ❤️","2023-08-21T16:20:55.000Z"
"@viviane_hage.zorthea 💪","2023-08-21T16:21:03.000Z"
"@salveamapa ❤️❤️❤️","2023-08-21T16:21:10.000Z"
"👏🏻👏🏻👏🏻👏🏻","2023-08-21T17:33:21.000Z"
"@petramaciel_ 💚","2023-08-21T19:04:46.000Z"
"👏🏻👏🏻👏🏻👏🏻","2023-08-21T19:41:28.000Z"
"Quem entende de fazer GESTAO , consegue fazer com eficiência e eficácia . Com muita qualidade ....isso é trabalho ....isso é Prefeitao no município de Macapá 💪💪💪💪💪","2023-08-21T21:26:00.000Z"
"Amo minha cidade","2023-08-21T23:17:25.000Z"
"Macapá, cada vez mais do povo!!!!","2023-08-21T23:26:38.000Z"
"Uma sugestão para essa região com quilômetros de canal seria fazer a mesma estrutura de concreto e embelezamento que foi feito nos canais do centro da cidade, com certeza ficaria muito bonito e higiênico e a prefeitura não teria mais o trabalho de vez ou outra fazer a remoção de mata nas bordas dos canais.","2023-08-22T03:26:14.000Z"
"Prefeitao faz igual ao canal do centro, que tu ganha pra tudo em macapa !!!!!!!","2023-08-22T12:10:18.000Z"
"Se o povo não fosse imundo","2023-08-22T12:16:33.000Z"
"👏👏👏👏","2023-08-22T18:00:27.000Z"
"Cadê os professores, minha filha está 3 semanas sem aula devido a falta de professor 😢","2023-08-20T19:40:48.000Z"
"@prefeiturademacapa o que tá acontecendo com a @semed ? Muitas crianças estão precisando de CUIDADORES e professor auxiliar na sala de aula, é direito mas na semed não tem nenhum esforço quando vamos procurar, tá precisando pra ontem uma boa gestão na semed. Inclusão não é só matricular","2023-08-20T19:42:11.000Z"
"Meu filho esta desde o dia 1 de agosto sem aula,devido a falta de professor na turma do 3 ano da escola Aracy Nascimento!😒","2023-08-20T23:02:45.000Z"
"Por favor providenciar pelo menos um lanche de qualidade para os profissionais da educação.","2023-08-21T15:02:42.000Z"
"@jackelinectorres amanhã vai ser suco tang com bolacha cream-cracker 🤣","2023-08-21T15:47:39.000Z"
"@lia_souzaa amanhã será um lanche de qualidade, sei que a Semed e o Prefeitão vão organizar tudo. Hoje aconteceu só um imprevisto tenho certeza. 😌","2023-08-21T16:15:12.000Z"
"@vanessabrunas2 Olá, Vanessa! Sentimos muito pelo transtorno. A SEMED já está ciente dos desafios enfrentados e informa que já está agilizando as contratações de professores para dar continuidade no ano letivo 🫡","2023-08-21T16:26:29.000Z"
"@wericksonmichel 👏","2023-08-21T16:26:40.000Z"
"@keil_a602 Olá, Keila! Sentimos muito pelo transtorno. A SEMED já está ciente dos desafios enfrentados e informa que já está agilizando as contratações de professores para dar continuidade no ano letivo 🫡","2023-08-21T16:27:24.000Z"
"@_th4yyyy_ Olá, Thaynar! Sentimos muito pelo transtorno. Iremos encaminhar sua demanda ao setor responsável para entender o que tem acontecido","2023-08-21T16:28:05.000Z"
"A Semed deixa faltar o mais elementar que é o professor em sala de aula.","2023-08-22T01:12:24.000Z"
"Nossa cidade tá ficando linda 😍","2023-08-21T23:03:13.000Z"
"Eu breve estarei em Macapá pra sentir essa diferença 😍👏","2023-08-21T23:46:03.000Z"
"Minha cidade tá linda demais! 😍","2023-08-22T00:23:46.000Z"
"👏👏👏👏👏👏❤️🙌","2023-08-22T01:52:08.000Z"
"❤️❤️❤️❤️❤️ Nossa cidade é linda, tá diferente mesmo!","2023-08-22T10:53:10.000Z"
"@enielson.freitas Venha 🥳","2023-08-22T11:56:56.000Z"
"@_euanabel Demais 😍","2023-08-22T11:57:02.000Z"
"@brunossnascimento 💚💚💚","2023-08-22T11:57:06.000Z"
"@nazare.leal 😍❤️","2023-08-22T11:57:12.000Z"
"@diegosantosmcp Diferente demais 💪","2023-08-22T11:57:21.000Z"
"❤️❤️❤️","2023-08-22T16:20:10.000Z"
"👏👏👏👏👏😍😍","2023-08-22T16:30:46.000Z"
"Macapá é bom de viver, só faltava ser cuidada, olhada uma por uma gestão seria e comprometida com o povo, @dr.furlan veio e fez, e continuará fazendo 👏vem 2024, vem 2026 🙌","2023-08-22T20:56:42.000Z"
"❤️❤️me emociona","2023-08-29T16:30:57.000Z"
"👏👏👏👏👏","2023-08-20T20:08:32.000Z"
"Até no domingo meu prefeito está trabalhando obrigado 🙌❤️ doutor Furlan você é um prefeito especial pra mim 😍👏👏","2023-08-20T20:41:12.000Z"
"👏👏","2023-08-20T20:44:39.000Z"
"👏👏👏","2023-08-20T21:17:49.000Z"
"O ipês dão um espetáculo especial com variedades de cores","2023-08-20T23:32:03.000Z"
"Prefeito  olhe a nossa rua Reinaldo  damasceno  que é só cratera que dá acesso o conjunto açúcar por favor","2023-08-21T00:18:08.000Z"
"O prefeito o senhor esqueceu da gente aqui na primeira  Avenida do universidade já estamos no verão e nada pedimos socorro e estamos super ansiosos","2023-08-21T01:36:15.000Z"
"Eita glória meu prefeitão","2023-08-21T08:49:10.000Z"
"@ana.lvaz 💚","2023-08-21T16:21:23.000Z"
"@monteiroonelia 🤩","2023-08-21T16:21:27.000Z"
"@_euanabel ❤️","2023-08-21T16:21:30.000Z"
"@monicamaciel72 😍","2023-08-21T16:21:36.000Z"
"@valeria.mauriem Sim ❤️ O bairro tá lindo demais 😻","2023-08-21T16:22:27.000Z"
"@mariagraciana_9 O trabalho não para 💪","2023-08-21T16:22:38.000Z"
"@concemaria55 Olá, Conce! Sentimos muito pelo transtorno. A SEMOB conta com um canal de ouvidoria para que você possa fazer sua solicitação de forma rápida e segura, onde você pode expressar suas necessidades, sugestões e reclamações sobre as obras municipais. 
Whatsapp (96) 98813 4923 ou (96) 98802 8376","2023-08-21T16:24:05.000Z"
"@maiara9914 Olá, Maiara! Sentimos muito pelo transtorno. A SEMOB conta com um canal de ouvidoria para que você possa fazer sua solicitação de forma rápida e segura, onde você pode expressar suas necessidades, sugestões e reclamações sobre as obras municipais. 
Whatsapp (96) 98813 4923 ou (96) 98802 8376","2023-08-21T16:24:36.000Z"
"👏👏👏👏","2023-08-21T19:42:43.000Z"
"Ficou lindo","2023-08-21T21:45:32.000Z"
"@dr.furlan  venha da atenção para nossa rua Agenor ferreira pinto no universidade. Tá abandonada","2023-08-23T15:46:29.000Z"
"Obrigad PREFEITAO pelos  avanços  na obra da Escola Lima Guedes no Marabaixo 1 , nossa comunidade precisa muito dessa Escola principalmente devido o grande perigo que a Duca Serra apresenta no trânsito , uma vez que a Escola Lima Guedes está funcionando no momento em frente ao conjunto Cabralzinho .","2023-08-26T12:51:06.000Z"
"Tá diferente 😍","2023-08-20T15:14:13.000Z"
"👏👏👏❤️","2023-08-21T15:29:25.000Z"
"Desenvolvimento e mobilidade 👏🏻👏🏻 parabéns prefeito!!","2023-08-21T15:30:06.000Z"
"É a população Macapaense reconhecendo o trabalho da Gestão PREFEITAO dr. Furlan que trabalha todos os dias para atender a todos que precisam das políticas públicas . 🙌","2023-08-21T15:30:30.000Z"
"Show!","2023-08-21T15:34:07.000Z"
"Macapá hoje tem gestão seria, a tendência é só melhorar.","2023-08-21T15:41:51.000Z"
"Macapá ta diferente gestão de compromisso  com a população","2023-08-21T15:48:10.000Z"
"Nós, moradores da Zona Norte agradecemos ao @dr.furlan  pela mobilidade urbana. O cara sabe trabalhar!!!!!!","2023-08-21T15:50:11.000Z"
"👏👏👏👏","2023-08-21T15:54:07.000Z"
"Gestão que trabalha👏👏👏","2023-08-21T15:54:48.000Z"
"Gestão que não para de domingo a domingo, o trabalho não pode parar, boa prefeitão 👏👏","2023-08-21T16:04:29.000Z"
"Show gestão Furlan a melhor de todos os tempos 👏❤️","2023-08-21T16:07:25.000Z"
"@biancardrgs_ 🤩❤️","2023-08-21T16:29:51.000Z"
"@jeanpatrickfs 💚","2023-08-21T16:29:54.000Z"
"@brunossnascimento Demais 🥳","2023-08-21T16:29:59.000Z"
"@biancardrgs_ De domingo à domingo 💪","2023-08-21T16:30:06.000Z"
"@rafaelbrebreu 🥳💚","2023-08-21T16:30:11.000Z"
"@viviane_hage.zorthea O trabalho não para 🔥","2023-08-21T16:30:21.000Z"
"@junior28_ 😍😍😍","2023-08-21T16:30:28.000Z"
"@clau.diacamoes 💪","2023-08-21T16:30:33.000Z"
"@maylakcarvalho 👏👏👏","2023-08-21T16:30:38.000Z"
"@salveamapa 😍❤️","2023-08-21T16:30:43.000Z"
"@kelly_barbossa67 ❤️❤️❤️","2023-08-21T16:30:47.000Z"
"@alinnemazevedo 🥰👏","2023-08-21T16:30:54.000Z"
"O nosso prefeito é nota 1000000. Macapá tá ficando linda","2023-08-21T17:49:45.000Z"
"Mais mobilidade e desenvolvimento! 👏🏾👏🏾👏🏾👏🏾Prefeitão","2023-08-21T18:56:28.000Z"
"👏👏👏","2023-08-21T19:38:24.000Z"
"👏👏👏👏","2023-08-19T18:40:37.000Z"
"@sammelleoliveira","2023-08-19T19:20:19.000Z"
"Ah, não prefeitura! Cuida de realizar aquelas vacinações nas escolas, porque esses pontos que ces marcam nem todo mundo consegue chegar porque é longe.","2023-08-19T21:27:54.000Z"
"Por favor, venham ao novo horizonte 🥹🙏🙏🙏🙏","2023-08-20T03:10:04.000Z"
"Falta colocar praça floriano Peixoto","2023-08-20T10:38:06.000Z"
"Precisa levar algum documento?","2023-08-21T03:06:33.000Z"
"Fui na quinta até o Centro de Zoonoses e não tinha vacina. Disseram que estava sem desde a semana anterior e ainda estavam aguardando. Espero que tenham pelo menos reabastecido pra divulgarem.","2023-08-21T03:22:57.000Z"
"Falta colocar na praça do super fácil, no bairro Beirol, ano passado teve no mês de agosto","2023-08-21T13:04:37.000Z"
"@brunossnascimento 💚","2023-08-21T16:35:07.000Z"
"@fernanda_limamcp Olá, Fernanda! Em breve estaremos aí","2023-08-21T16:35:15.000Z"
"@jussenafacanha Olá, Jussena! Iremos encaminhar sua sugestão ao setor responsável","2023-08-21T16:35:29.000Z"
"@srtgreyce Olá, Greyce! Iremos encaminhar sua sugestão ao setor","2023-08-21T16:36:24.000Z"
"@prefeiturademacapa obrigada","2023-08-21T17:24:11.000Z"
"Boa tarde, quando vai ter no bairro do trem??","2023-08-22T18:22:50.000Z"
"Estão distribuindo doses para os tutores vacinarem também animais de fazenda/chácara? É possível fazer a retirada das doses nos pontos de vacinação ou apenas levar o animal presencialmente?","2023-08-23T16:02:18.000Z"
"Alguém conseguiu vacinar seu pet!","2023-08-23T16:18:27.000Z"
"@manoel2174 💓","2023-08-19T13:03:48.000Z"
"@fredericodiluna_arq Demais 😍","2023-08-19T13:03:54.000Z"
"@brunossnascimento ❤️❤️❤️","2023-08-19T13:04:00.000Z"
"O maior Prefeito de todos as tempos 🫡🥳✨✨✨","2023-08-19T13:04:49.000Z"
"Tem que concluir as obras, a praça jaci barat até hoje está parada","2023-08-19T13:06:59.000Z"
"Rapaz, tiro o chapéu pra essa gestão, estão todos de Parabéns. E claro, valorizando o nosso querido açaí  hhehehe parabéns novamente ❤️❤️❤️❤️","2023-08-19T13:08:43.000Z"
"👏👏👏👏👏","2023-08-19T13:10:17.000Z"
"👏👏👏","2023-08-19T13:13:01.000Z"
"Poderia esticar uns metros e revitalizar os parques da orla e da praça do skate. Os parques estão com pregos a mostra, quebrados, e o da praça do skate, não existe mais por conta do restaurante que ocupa todo espaço com suas cadeiras, e os pula pula infláveis.  Nossas crianças merecem do Santa Inês merecem um lugar digno pra brincar","2023-08-19T13:15:04.000Z"
"👏👏👏👏","2023-08-19T13:17:36.000Z"
"Dia mais que especial 😍","2023-08-19T13:32:54.000Z"
"👏👏👏👏🙌🙌 amém...","2023-08-19T13:33:12.000Z"
"👏👏👏👏","2023-08-19T13:34:29.000Z"
